Year,HeadacheType,Country,StateProvince,AgeRangeLower,AgeRangeUpper,Ethnicity,Gender,Race,AffectedCount,AffectedMarginOfError,SoughtHelpCount,Source
2019,Severe Headache/Migraine,United States,N/A,63,63,Not Hispanic,Male,White only,214,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic (all other groups),Female,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic (all other groups),Female,White only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic (all other groups),Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic (all other groups),Male,Not Ascertained,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic (all other groups),Male,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic/Mexican/Mexican American,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic/Mexican/Mexican American,Female,Not Ascertained,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic/Mexican/Mexican American,Female,White only,9,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic/Mexican/Mexican American,Male,AIAN only,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic/Mexican/Mexican American,Male,Not Ascertained,10,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Hispanic/Mexican/Mexican American,Male,White only,7,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Ascertained,Male,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Female,AIAN and any other group,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Female,AIAN only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Female,Asian only,13,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Female,Black/African American only,35,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Female,Other single and multiple races,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Female,White only,224,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Male,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Male,Asian only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Male,Black/African American only,27,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Male,Other single and multiple races,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,64,64,Not Hispanic,Male,White only,199,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Don't Know,Female,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic (all other groups),Female,Not Ascertained,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic (all other groups),Female,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic (all other groups),Male,Black/African American only,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic (all other groups),Male,Not Ascertained,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic (all other groups),Male,White only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic/Mexican/Mexican American,Female,Not Ascertained,7,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic/Mexican/Mexican American,Female,White only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic/Mexican/Mexican American,Male,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Hispanic/Mexican/Mexican American,Male,White only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Ascertained,Female,White only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Female,AIAN and any other group,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Female,AIAN only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Female,Asian only,12,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Female,Black/African American only,33,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Female,Other single and multiple races,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Female,White only,262,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Male,AIAN and any other group,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Male,AIAN only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Male,Asian only,17,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Male,Black/African American only,22,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,65,65,Not Hispanic,Male,White only,238,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic (all other groups),Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic (all other groups),Female,Not Ascertained,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic (all other groups),Female,White only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic (all other groups),Male,Not Ascertained,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic (all other groups),Male,White only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic/Mexican/Mexican American,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic/Mexican/Mexican American,Female,Not Ascertained,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic/Mexican/Mexican American,Female,White only,13,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic/Mexican/Mexican American,Male,Not Ascertained,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Hispanic/Mexican/Mexican American,Male,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Female,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Female,Asian only,11,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Female,Black/African American only,34,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Female,Other single and multiple races,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Female,White only,243,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Male,AIAN and any other group,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Male,Asian only,8,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Male,Black/African American only,21,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Male,Other single and multiple races,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,66,66,Not Hispanic,Male,White only,229,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic (all other groups),Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic (all other groups),Female,Not Ascertained,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic (all other groups),Female,White only,8,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic (all other groups),Male,Not Ascertained,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic (all other groups),Male,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic/Mexican/Mexican American,Female,Not Ascertained,9,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic/Mexican/Mexican American,Female,White only,8,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic/Mexican/Mexican American,Male,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic/Mexican/Mexican American,Male,Not Ascertained,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Hispanic/Mexican/Mexican American,Male,White only,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Female,AIAN and any other group,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Female,Asian only,10,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Female,Black/African American only,32,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Female,Other single and multiple races,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Female,White only,237,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Male,Asian only,10,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Male,Black/African American only,16,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,67,67,Not Hispanic,Male,White only,179,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Female,Not Ascertained,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Female,Other single and multiple races,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Female,White only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Male,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic (all other groups),Male,White only,7,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic/Mexican/Mexican American,Female,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic/Mexican/Mexican American,Female,White only,7,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic/Mexican/Mexican American,Male,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Hispanic/Mexican/Mexican American,Male,White only,7,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Ascertained,Male,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Female,AIAN and any other group,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Female,Asian only,9,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Female,Black/African American only,33,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Female,Other single and multiple races,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Female,White only,235,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Male,AIAN and any other group,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Male,Asian only,9,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Male,Black/African American only,17,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,68,68,Not Hispanic,Male,White only,198,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic (all other groups),Female,Not Ascertained,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic (all other groups),Female,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic (all other groups),Male,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic (all other groups),Male,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic/Mexican/Mexican American,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic/Mexican/Mexican American,Female,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic/Mexican/Mexican American,Female,White only,10,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic/Mexican/Mexican American,Male,Not Ascertained,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Hispanic/Mexican/Mexican American,Male,White only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Ascertained,Female,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Female,AIAN and any other group,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Female,Asian only,16,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Female,Black/African American only,36,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
